Security,NDDUUS Index,MXUS Index,SPBDUB3T Index
Field,PX_LAST,PX_LAST,PX_LAST
Date,,,
11/6/01,2323.953,1058.2,179.332
11/7/01,2317.307,1054.91,179.352
11/8/01,2325.541,1058.61,179.356
11/9/01,2329.788,1060.53,179.365
11/12/01,2324.577,1058.16,179.365
11/13/01,2367.986,1077.78,179.401
11/14/01,2375.628,1081.06,179.406
11/15/01,2380.27,1083.16,179.409
11/16/01,2372.115,1079.4,179.411
11/19/01,2398.42,1091.36,179.441
11/20/01,2380.225,1083.04,179.452
11/21/01,2368.261,1077.58,179.463
11/22/01,2368.261,1077.58,
11/23/01,2395.996,1090.19,179.481
11/26/01,2410.087,1096.59,179.507
11/27/01,2392.619,1088.63,179.523
11/28/01,2349.32,1068.79,179.543
11/29/01,2373.322,1079.63,179.569
11/30/01,2371.904,1078.99,179.58
12/3/01,2351.467,1069.69,179.606
12/4/01,2382.113,1083.63,179.62
12/5/01,2434.489,1107.23,179.63
12/6/01,2429.185,1104.79,179.642
12/7/01,2409.953,1096.05,179.665
12/10/01,2371.255,1078.43,179.687
12/11/01,2364.185,1075.18,179.702
12/12/01,2365.425,1075.63,179.707
12/13/01,2328.535,1058.84,179.713
12/14/01,2335.405,1061.96,179.717
12/17/01,2360.248,1073.24,179.739
12/18/01,2377.731,1081.18,179.749
12/19/01,2393.464,1088.3,179.762
12/20/01,2373.825,1079.25,179.774
12/21/01,2382.193,1083.04,179.782
12/24/01,2380.423,1082.23,179.804
12/25/01,2380.423,1082.23,
12/26/01,2390.31,1086.72,179.815
12/27/01,2407.228,1094.16,179.822
12/28/01,2414.554,1097.47,179.834
12/31/01,2386.119,1084.54,179.865
1/1/02,2386.119,1084.54,
1/2/02,2402.231,1091.74,179.877
1/3/02,2426.06,1102.56,179.889
1/4/02,2441.946,1109.78,179.897
1/7/02,2425.631,1102.36,179.928
1/8/02,2417.431,1098.4,179.937
1/9/02,2405.664,1093.03,179.947
1/10/02,2408.576,1094.33,179.955
1/11/02,2385.855,1083.97,179.983
1/14/02,2371.174,1077.3,180.001
1/15/02,2388.727,1085.28,180.009
1/16/02,2350.153,1067.69,180.018
1/17/02,2374.964,1078.95,180.02
1/18/02,2349.697,1067.47,180.035
1/21/02,2349.697,1067.47,
1/22/02,2331.314,1059.12,180.053
1/23/02,2349.25,1067.27,180.062
1/24/02,2356.912,1070.75,180.07
1/25/02,2359.779,1072.05,180.078
1/28/02,2359.865,1072.07,180.1
1/29/02,2292.392,1041.35,180.111
1/30/02,2317.06,1052.48,180.118
1/31/02,2351.732,1068.13,180.125
2/1/02,2334.058,1060.11,180.134
2/4/02,2275.564,1033.54,180.158
2/5/02,2268.695,1030.39,180.167
2/6/02,2255.535,1024.34,180.179
2/7/02,2248.86,1021.14,180.19
2/8/02,2283.447,1036.84,180.2
2/11/02,2315.622,1051.41,180.22
2/12/02,2306.416,1047.23,180.226
2/13/02,2329.768,1057.54,180.235
2/14/02,2326.532,1056.01,180.246
2/15/02,2298.089,1043.08,180.256
2/18/02,2298.089,1043.08,
2/19/02,2255.066,1023.54,180.287
2/20/02,2286.055,1037.56,180.295
2/21/02,2250.493,1021.41,180.303
2/22/02,2269.428,1030,180.312
2/25/02,2310.281,1048.54,180.335
2/26/02,2309.614,1048.17,180.341
2/27/02,2311.092,1048.5,180.352
2/28/02,2304.703,1045.6,180.362
3/1/02,2359.926,1070.64,180.366
3/4/02,2406.905,1091.94,180.393
3/5/02,2391.073,1084.75,180.401
3/6/02,2425.335,1100.14,180.414
3/7/02,2413.04,1094.54,180.422
3/8/02,2427.673,1101.18,180.427
3/11/02,2436.388,1105.13,180.449
3/12/02,2430.644,1102.51,180.462
3/13/02,2406.813,1091.49,180.473
3/14/02,2403.882,1090.16,180.478
3/15/02,2432.091,1102.95,180.485
3/18/02,2430.729,1102.32,180.512
3/19/02,2439.51,1106.3,180.527
3/20/02,2399.888,1088.3,180.535
3/21/02,2404.361,1090.31,180.547
3/22/02,2394.728,1085.94,180.553
3/25/02,2359.865,1070.13,180.582
3/26/02,2372.88,1075.91,180.588
3/27/02,2384.471,1081.15,180.602
3/28/02,2390.039,1083.67,180.615
3/29/02,2390.039,1083.67,
4/1/02,2388.204,1082.84,180.647
4/2/02,2366.543,1073.02,180.658
4/3/02,2343.62,1062.49,180.668
4/4/02,2345.44,1063.3,180.678
4/5/02,2337.685,1059.78,180.688
4/8/02,2342.012,1061.53,180.717
4/9/02,2325.089,1053.82,180.73
4/10/02,2350.201,1065.18,180.741
4/11/02,2292.258,1038.88,180.749
4/12/02,2307.832,1045.93,180.758
4/15/02,2288.879,1037.34,180.783
4/16/02,2343.242,1061.98,180.79
4/17/02,2338.498,1059.78,180.8
4/18/02,2335.856,1058.57,180.809
4/19/02,2337.185,1059.17,180.817
4/22/02,2299.627,1042.15,180.845
4/23/02,2283.91,1035.02,180.851
4/24/02,2268.237,1027.92,180.862
4/25/02,2266.105,1026.95,180.865
4/26/02,2233.38,1012.05,180.873
4/29/02,2209.923,1001.4,180.892
4/30/02,2234.445,1012.51,180.898
5/1/02,2255.506,1022,180.907
5/2/02,2250.302,1019.54,180.916
5/3/02,2225.258,1008.17,180.925
5/6/02,2181.37,988.28,180.952
5/7/02,2173.921,984.9,180.963
5/8/02,2260.303,1023.93,180.972
5/9/02,2226.073,1008.26,180.981
5/10/02,2188.743,991.34,180.991
5/13/02,2230.366,1010.1,181.014
5/14/02,2279.228,1032.21,181.022
5/15/02,2268.078,1026.93,181.034
5/16/02,2283.362,1033.84,181.045
5/17/02,2301.504,1042,181.053
5/20/02,2270.23,1027.84,181.08
5/21/02,2244.609,1016.24,181.091
5/22/02,2257.349,1021.96,181.103
5/23/02,2281.429,1032.86,181.111
5/24/02,2253.108,1020.03,181.121
5/27/02,2253.108,1020.03,
5/28/02,2234.146,1011.44,181.153
5/29/02,2219.186,1004.58,181.162
5/30/02,2213.747,1002.03,181.17
5/31/02,2216.781,1003.4,181.18
6/3/02,2160.147,977.76,181.203
6/4/02,2160.992,978.13,181.213
6/5/02,2179.986,986.47,181.223
6/6/02,2135.875,966.48,181.236
6/7/02,2130.906,964.23,181.242
6/10/02,2137.52,967.21,181.267
6/11/02,2099.392,949.95,181.276
6/12/02,2114.819,956.84,181.286
6/13/02,2093.933,947.37,181.296
6/14/02,2089.978,945.58,181.309
6/17/02,2149.92,972.68,181.329
6/18/02,2151.953,973.59,181.339
6/19/02,2116.135,957.36,181.353
6/20/02,2084.563,943.07,181.355
6/21/02,2047.287,926.2,181.368
6/24/02,2055.449,929.89,181.395
6/25/02,2019.527,913.64,181.398
6/26/02,2013.431,910.5,181.411
6/27/02,2048.377,926.3,181.422
6/28/02,2047.008,925.68,181.431
7/1/02,1999.84,904.34,181.452
7/2/02,1958.522,885.51,181.462
7/3/02,1971.076,891.18,181.473
7/4/02,1971.076,891.18,
7/5/02,2044.702,924.45,181.486
7/8/02,2019.119,912.7,181.512
7/9/02,1967.816,889.45,181.52
7/10/02,1903.604,860.41,181.528
7/11/02,1920.057,867.81,181.537
7/12/02,1909.172,862.89,181.547
7/15/02,1903.835,860.48,181.573
7/16/02,1870.991,845.63,181.579
7/17/02,1884.35,851.61,181.588
7/18/02,1831.087,827.53,181.598
7/19/02,1762.887,796.71,181.608
7/22/02,1704.637,770.38,181.633
7/23/02,1657.363,749.02,181.64
7/24/02,1753.012,792.24,181.654
7/25/02,1741.296,786.94,181.658
7/26/02,1773.607,801.54,181.67
7/29/02,1871.22,845.59,181.691
7/30/02,1880.251,849.65,181.7
7/31/02,1899.204,858.15,181.71
8/1/02,1841.038,831.84,181.722
8/2/02,1798.993,812.84,181.741
8/5/02,1736.611,784.63,181.763
8/6/02,1788.95,808.28,181.768
8/7/02,1825.586,824.74,181.786
8/8/02,1886.906,852.43,181.791
8/9/02,1893.54,855.27,181.799
8/12/02,1883.977,850.93,181.818
8/13/02,1841.684,831.76,181.829
8/14/02,1916.049,865.21,181.837
8/15/02,1937.813,874.97,181.849
8/16/02,1935.817,873.99,181.857
8/19/02,1981.9,894.79,181.876
8/20/02,1953.916,882.15,181.888
8/21/02,1979.868,893.81,181.897
8/22/02,2007.791,906.41,181.902
8/23/02,1961.218,885.37,181.911
8/26/02,1976.445,892.24,181.933
8/27/02,1947.63,879.23,181.938
8/28/02,1912.064,863.08,181.947
8/29/02,1911.745,862.89,181.955
8/30/02,1907.347,860.89,181.96
9/2/02,1907.347,860.89,
9/3/02,1826.264,824.28,182.001
9/4/02,1858.645,838.67,182.012
9/5/02,1828.263,824.95,182.023
9/6/02,1859.51,839.02,182.025
9/9/02,1877.745,847.24,182.047
9/10/02,1891.454,853.42,182.055
9/11/02,1891.552,853.37,182.063
9/12/02,1843.984,831.77,182.073
9/13/02,1848.992,834.03,182.082
9/16/02,1852.186,835.45,182.102
9/17/02,1815.198,818.77,182.115
9/18/02,1806.85,814.96,182.127
9/19/02,1751.136,789.82,182.142
9/20/02,1754.196,791.19,182.15
9/23/02,1730.934,780.7,182.172
9/24/02,1700.301,766.88,182.179
9/25/02,1743.269,786.11,182.19
9/26/02,1774.44,800.05,182.2
9/27/02,1715.933,773.65,182.21
